prid,title,location,time_published,price,area,price_per_m2,bedrooms,bathrooms,agent_name,product_url,agent_avatar,main_image,other_images,description
38128360,Bán nhà 2 mặt ngõ 70m2 MT 6m full 4 tầng Cầu Cốc Tây Mỗ 4.850 tỷ có TL,"Nam Từ Liêm, Hà Nội",30/12/2023,"4,85 tỷ","70,2 m²","69,09 tr/m²",,,‎Phạm Thị Thúy Hằng,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-pho-cau-coc-phuong-tay-mo/ban-tai-nam-tu-liem-co-thuong-luong-dt-70-2m2-lh-thuy-hang-pr38128360,,,[],"Gia đình chuyển đổi khu vực ở cần bán:Nhà đất 2 mặt ngõ thông 193/30/2 số nhà 20 ngõ phố Cầu Cốc, Tây Mỗ, cạnh nhà văn hoá xóm Hạnh cũ. Đặc điểm ngôi nhà: Mặt tiền nhà: 5,6m nở hậu 6m. DT đất: 70,2m². Hướng nhà: TB, ĐN. Nhà xây: 04 tầng, 02 PN/ trên 01 tầng. VS ở giữa. Nhà mới sơn lại sạch sẽ đẹp. Giá 4.850 tỷ. Bao thuế Phí sang tên sổ. Có phí MG cao.ACE quan tâm inbox liên hệ em chính chủ: Em Hằng 0988 975 ***"
38890859,Thay đổi chỗ ở cần bán nhanh 2N2VS 74m2 giá 3.5 tỷ - view đẹp thoáng mát tại Vinhomes Ocean Park,"Gia Lâm, Hà Nội",30/12/2023,"3,5 tỷ",74 m²,"47,3 tr/m²",2,2,‎Bất Động Sản Mdland,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/thay-doi-cho-o-ban-nhanh-2n2vs-68m2-2-42-ty-view-dep-thoang-mat-tai-park-pr38890859,https://file4.batdongsan.com.vn/resize/200x200/2023/05/05/20230505214423-818e.jpg,,[],"Do có nhu cầu chuyển xuống nhà đất, vợ chồng mình cần bán căn 2PN2WC chưa ở ngày nào, hướng TN, tầng trung thoáng mát, tại tòa R1.01 Vinhome Gia Lâm.DT thông thủy: 73.8m² lớn nhất trong các loại hình căn hộ. - Hướng ban công ĐB - TB mát mẻ quanh năm, căn góc nhiều ánh sáng tự nhiên. - View: Sân thể thao nội khu. - Nội thất nguyên bản CĐT: Bàn giao liền tường cao cấp, bao gồm sàn gỗ, điều hòa âm trần, thiết bị vệ sinh, hệ thống tủ bếp, tủ quần áo,..."
38913814,,"Ninh Hòa, Khánh Hòa",30/12/2023,"8,6 tỷ",18.150 m²,"473,83 nghìn/m²",,,‎Anh Thảo,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-tinh-lo-5-xa-ninh-tay/chinh-chu-ban-mat-tien-5-gan-cao-toc-so-san-cong-chung-ngay-doi-cao-rat-dep-pr38913814,,,[],"Bán đất khu Buôn Đung, xã Ninh Tây, Ninh Hòa, Khánh Hòa. - DT: 8402,6m². - DT cộng thêm MT đường tỉnh lộ 5: 9751,0m². - Đất trồng cây lâu năm. - Đã quy hoạch đất ở nông thôn đang xin lên thổ cư. - Sổ sẵn công chứng ngay. - Gần 2 đường cao tốc Vạn Ninh - Nha Trang, cao tốc Buôn Ma Thuột - Nha Trang. - KCN đô thị Việt Nam - Singapore. - Khu công nghiệp Hòa Phát, khu đô thị, sân golf. - Suối khoáng nóng Trường Xuân. - QL26 đang thi công mở rộng. - G..."
38913509,"Chuyển nhượng biệt thự góc Ngọc Trai hoàn thiện full đồ, vào ở luôn đón Tết","Gia Lâm, Hà Nội",30/12/2023,68 tỷ,"222,2 m²","306,03 tr/m²",4,5,‎Nguyễn Hoàng Hanh,https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-ngoc-trai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/chuyen-nhuong-goc-hoan-thien-full-do-vao-o-luon-don-tet-pr38913509,https://file4.batdongsan.com.vn/resize/200x200/2023/11/04/20231104112617-1755.jpg,,[],"Chuyển nhượng biệt thự góc Ngọc Trai hoàn thiện full đồ, vào ở luôn đón tết. Đây là căn biệt thự góC hướng Tây Tứ Trạch nằm trong số cực ít căn góc, hoàn thiện full đồ Đảo Nhỏ Ngọc Trai. Đặc biệt, căn này hoàn thiện Full đồ cao cấp, có thang máy. Dành cho gia chủ đã sẵn tiền, vào ở ngay đón tết mà không cần làm gì cả. Thông tin chi tiết. Hướng nhà: Tây Bắc, Đông Bắc, góc chính Bắc. Diện tích đất: 222,2m². Diện tích xây dựng: 110m². Tổng DT sàn: 3..."
38912521,"Bán nhà chính chủ 50m2, hẻm xe hơi vào tận nhà, đường Phạm Ngọc Thảo","Tân Phú, Hồ Chí Minh",30/12/2023,"5,2 tỷ",50 m²,104 tr/m²,2,2,‎Nguyen Quoc Duy,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-pham-ngoc-thao-phuong-tay-thanh/ban-chinh-chu-50m2-hem-xe-hoi-vao-tan-thao-pr38912521,,,[],- Nhà 1 trệt 1 lầu 4x12.5m vuông vức. - Vị trí rất thuận tiện để ở hay cho thuê: + Gần chợ: 50m. + Gần trung tâm TDTT Tây Thạnh: 200m. + Gần trường ĐH Công Nghiệp: 200m. + Gần Aeon Mall: 1km.
36332921,"Bán nhà chính chủ, sổ đỏ full thổ cư, 3PN, DT 63.4m2 tại Đông Hòa, TP. Dĩ An, gần ga Metro 500m","Dĩ An, Bình Dương",30/12/2023,"2,75 tỷ","63,4 m²","43,38 tr/m²",3,,‎Anh Phong,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-tan-lap-phuong-dong-hoa/hot-ban-re-t-khu-vuc-dhqg-tp-hcm-3pn-dt-63-4m2-so-chinh-chu-gan-ga-metro-500m-pr36332921,,,[],"Lãi suất Ngân Hàng giảm, vàng tăng giá, chứng khoán mất điểm liên tục. - BĐS giá trị thật, pháp lý chuẩn, có dòng tiền là sự lựa chọn thông minh trong thời điểm này.- Nhà nằm ngay Tam giác vàng: Tàu điện Metro - ĐHQG TpHCM - Bến xe Miền Đông. - Nằm ở khu vực sầm uất với cư dân trí thức. Các tiện ích xung quanh có thể kể đến các trường đại học lớn: Bách Khoa, Quốc Tế, Tự nhiên, bến xe, bệnh viện, khu du lịch Suối Tiên, cách đường vành đai ĐHQG 50m..."
38888569,"Đất nền phân lô vỉa hè ô tô đỗ cửa gần Mỹ Đình, chỉ từ 4 tỷ/lô. Rẻ hơn chung cư","Hoài Đức, Hà Nội",30/12/2023,4 tỷ,50 m²,80 tr/m²,,,‎Mkt Bđs,https://batdongsan.com.vn/nha-dat-ban/ban-dat-xa-van-canh-1/-nen-phan-lo-via-he-o-to-do-cua-gan-my-dinh-chi-tu-4-ty-lo-re-hon-chung-cu-pr38888569,,,[],"Quỹ hàng đất dịch vụ phân lô hot nhất thị trường phía Tây thủ đô tại Hoài Đức (Vân Canh, Di Trạch, An Thọ, Đồng Mới, Lại Yên, Song Phương, Lai Xá,... ) đang rất sôi động những ngày gần đây. - Đất dịch vụ Vân Canh các khu 4.5 - 6.9 - 25.2ha: 7x - 9x tr/m² (40m² - 100m²). - Đất dịch vụ Di Trạch các khu 3.4ha - 16.3ha: 7x tr/m² (60m² - 90m²). - Đất dịch vụ Lại Yên: 6x tr/m² (55m² - 80m²). - Đất dịch vụ Đồng Mới: 9x - 10x tr/m² (45m² - 100m²). - Đất ..."
38912318,,"Bảo Lâm, Lâm Đồng",30/12/2023,35 tỷ,19.146 m²,"1,83 tr/m²",,,‎Cường,https://batdongsan.com.vn/nha-dat-ban/ban-trang-trai-khu-nghi-duong-xa-loc-thanh-2/can-ban-can-quinns-homestay-bao-cach-tp-bao-19km-co-1-3-san-may-tuyet-dep-pr38912318,,,[],"Cần bán căn Quinns Homestay Bảo Lộc cách TP Bảo Lộc 19Km có 1 khu nghỉ dưỡng 3* săn mây tuyệt đẹp. Thích hợp đầu tư hoặc để nghỉ dưỡng, có thể khai thác cho thuê. Địa chỉ: Lộc Thành - Bảo Lâm - Lâm Đồng. Diện tích: 19146,1 m². Giá: 35 tỷ (thương lượng). Nằm trong khu nghỉ dưỡng view hồ, đồi chè, đồi thông. Tiện ích nội khu đầy đủ, khu BBQ, quán cafe, khu nhạc acoustic, đường chạy bộ. Khu homestay, khu làng biệt thự. Đường nhựa 10m hành lang hoa. ..."
37633853,"Bán biệt thự 320 m2 giá rẻ tại phường Long Toàn, TP - Bà Rịa, giá 12.3 tỷ","Bà Rịa, Bà Rịa Vũng Tàu",30/12/2023,"12,3 tỷ",320 m²,"38,44 tr/m²",4,4,‎Tran Huu Quy,https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-phuong-long-toan-1/ban-320-m2-gia-ngop-tai-tp-ba-ria-pr37633853,,,[],"Bán biệt thự 320 m² tại phường Long Toàn, TP - Bà Rịa. - Hướng Đông - Nam, diện tích đất: 2 nền 2x5x18m, 180 m², ngay sát công viên Bà rịa. Giá bán: 12.3 tỷ. - Nhà một trệt, 2 lầu; 4 PN, 4 WC, sân vườn, hồ cá koi. - Hiện đang làm homestay: 2,8tr/đêm (tiêu chuẩn 3sao). - Tặng toàn bộ nội thất mới, hiện đại thật 100% như hình. Vào là ở ngay. - Khu vực TT thành phố BR, dân cư đông đúc, gần BV, Trường học, Trung tâm thương mại, chợ. - Giao thông thuậ..."
38911114,"Bán nhà mặt phố Phố Vọng Hai Bà Trưng 60m2, xây 5 tầng, MT 3.15m, giá 16.5 tỷ","Hai Bà Trưng, Hà Nội",30/12/2023,"16,5 tỷ",60 m²,275 tr/m²,,,‎Vũ Tuấn Linh,https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-pho-pho-vong-phuong-dong-tam/ban-hai-ba-trung-60m-xay-5-tang-mt-3-15-gia-16-5-ty-pr38911114,,,[],"131 phố Vọng Hai Bà Trưng 60m, 2 xây 5 tầng, MT 3.15m, giá 16.5 tỷ.Nhà nằm vị trí đẹp ngay ngã tư Đại La - Phố Vọng, xung quanh tiện ích tràn ngập, gần Trường Đại Học Xây Dựng, Bệnh viện Bạch Mai, Trung Tâm Thương Mại... Vỉa hè rộng, kinh doanh sầm uất ngày đêm bất chấp mọi loại hình.Nhà 1 mặt phố, 1 mặt ngõ, chủ tự xây 5 tầng kiên cố, chắn chắn. Mỗi tầng 2 phòng ngủ,Sổ đỏ chính chủ,"
38453056,"Bán gấp nhà Âu Cơ HXH hạ giá xuống 5,9 tỷ, 572/19/64 đường Âu Cơ, P.10, Tân Bình - LH: 0939 435 ***","Tân Bình, Hồ Chí Minh",30/12/2023,"5,9 tỷ",40 m²,"147,5 tr/m²",6,3,‎Vo Quang Sang,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-au-co-phuong-10-10/ban-gap-hxh-gia-6-9-ty-572-19-64-p-10-tan-binh-pr38453056,,,[],"+ Chủ nhà cần bán gấp BĐS 572/19/64 đường Âu Cơ, Phường 10, Quận Tân Bình. + Diện tích 4.2m x 10m. Tổng diện tích sử dụng: 160m². Liên hệ: 0939 435 ***. + Đặc điểm: Nhà 4 tầng, 3 WC, nhà đẹp, mua về là ở ngay hoặc kinh doanh cho thuê. + Tiện nghi: Điện nước, truyền hình cáp, internet, có 2 máy lạnh. + Vị trí đắc địa ngay ngã tư Lạc Long Quân và Âu Cơ, gần Đầm Sen, giáp Tân Phú, Quận 11, Quận 10, đi đâu cũng tiện, gần chợ, siêu thị, khu sầm uất gầ..."
37561195,KDC Đất Nam An Lạc siêu hot giá chỉ 66 triệu/m2,"Bình Tân, Hồ Chí Minh",30/12/2023,"3,57 tỷ","54,1 m²",66 tr/m²,,,‎Tap Doan Dat Nam,https://batdongsan.com.vn/nha-dat-ban/ban-dat-nen-du-an-duong-ho-hoc-lam-phuong-an-lac-6-prj-kdc-dat-nam-an-lac/b-gap-5-full-tho-cu-sieu-hot-gia-chi-66-trieu-m2-pr37561195,https://file4.batdongsan.com.vn/resize/200x200/2021/11/28/20211128151822-2447.jpg,,[],"Đất nền khu dân cư Đất Nam An Lạc - Quận Bình Tân.Giá chỉ 66 triệu/m², diện tích 54,1 m², đường nội bộ 7m.Vị trí đắc địa: Hồ Học Lãm & Võ Văn Kiệt cách Aeon Mall Tên Lửa 3km, chỉ mất 5 Phút về các quận 6,5,3,2,1... (Đường nội bộ 12m).+ Trong bán kính 3km liền kề trung tâm thương mại Aeon Mall Tên Lửa, bệnh viện Quốc tế CIH, bệnh viện Triều An, bến xe Miền Tây, trường học Quốc Tế VUS và vô vàn tiện ích...+ Vị trí cực hiếm siêu tiềm năng, khi Sài G..."
37561186,"Cần thanh khoản 3 lô đất SHR, cách Aeon Mall 5 phút, DT 50 m2","Bình Tân, Hồ Chí Minh",30/12/2023,"3,2 tỷ",50 m²,64 tr/m²,,,‎Tap Doan Dat Nam,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-tay-lan-phuong-tan-tao-a/can-thanh-khoan-3-lo-shr-cach-aeon-mall-5-phut-dt-50-m2-pr37561186,https://file4.batdongsan.com.vn/resize/200x200/2021/11/28/20211128151822-2447.jpg,,[],"Bán đất đường Tây Lân, phường Tân Tạo A, Quận Bình Tân, TP. Hồ Chí Minh.Đường nhựa trước đất 7m có vỉa hè 2 bên, không ngập úng.Đất thổ cư 100% xây dựng tự do.Xung quanh dân cư đông đúc, gần xí nghiệp nên thuận tiện kinh doanh buôn bán.Di chuyển ra Quốc Lộ 1A chỉ 2 phút.Cách bệnh viện Bình Tân, Aeon Mall chỉ 5 phút.Đã có sổ riêng nên sang tên công chứng ngay.Ngân hàng hỗ trợ vay 70%, hỗ trợ cho lãi suất năm đầu.Thích hợp đầu tư sinh lời và an cư ..."
38552265,"CC bán nhà 6 tầng 1 tum sân vườn, nội thất đẳng cấp, thang máy xịn - Ngõ nông 3m, cách mặt phố 20m","Hoàng Mai, Hà Nội",30/12/2023,"6,5 tỷ",37 m²,"175,68 tr/m²",3,,‎Nguyễn Thanh Nga,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-phuong-dai-kim/cc-ban-dep-thang-may-xin-gan-o-to-sh-quay-dau-thoai-mai-pr38552265,,,[],"Chính chủ bán nhà đẹp thang máy xịn - nhà gần đường. - Hiện trạng nhà xây 6 tầng 1 tum, thang máy trang bị toàn nội thất xịn sò cửa gỗ Lim hạng sang, thang máy nhập khẩu, sàn gỗ đồ nội thất tiêu chuẩn Châu Âu... - Tiện ích ngập tràn: Gần trường học các cấp, thuận tiện cho việc đi học của con trẻ, bệnh viện Bưu điện... Cách chợ và TTTM Royal City. - Ngõ nông, mặt tiền rộng, ngõ trước nhà 3m, cách phố 20m. - Thiết kế: + Tầng 1: Để xe, bếp. + Tầng 2..."
38855322,"1,1 tỷ sở hữu ngay đất nền liền kề mặt biển sở hữu lâu dài tại Cẩm Phả, Quảng Ninh","Cẩm Phả, Quảng Ninh",30/12/2023,Giá thỏa thuận,116 m²,,,,‎Thuý Bùi,https://batdongsan.com.vn/nha-dat-ban/ban-dat-nen-du-an-phuong-cam-trung-1-prj-green-dragon-city/1-1-ty-so-huu-ngay-lien-ke-mat-bien-so-huu-lau-dai-tai-pha-quang-ninh-pr38855322,,,[],"Chính chủ bán ô đất liền kề tại dự án Safabay Cẩm Phả. Vị trí dự án: Đường bao biển Cẩm Phả, đối diện vịnh Bái Tử Long, đi bộ 200m ra bãi tắm đẹp nhất Cẩm Phả. Đã có sổ đỏ. - SH20.9. - Diện tích 116m². - View: Trực diện vườn cảnh quan, khu nướng BBQ. - Kết nối dễ dàng: Lighting Art, Phố đi bộ Rồng Xanh, Kidzone, BBQ Garden, phố bia + phố lễ hội, bãi tắm, Bar biển. Giá: Thương lượng. Giá mua tháng 12/2023: Tặng gói hỗ trợ cho thuê 20 triệu/tháng. ..."
38910723,"Cập nhật rổ hàng đất nền TH 1-2024 DT 50m2, 60m2, 80m2, 100m2 sổ hồng sẵn quận 9, 120m2 giá 3.5 tỷ","Quận 9, Hồ Chí Minh",30/12/2023,"3,5 tỷ",120 m²,"29,17 tr/m²",,,‎Lê Văn Tài,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-nguyen-duy-trinh-phuong-phu-huu-2/cap-nhat-ro-hang-nen-th-1-2024-dt-50m2-60m2-80m2-100m2-so-hong-san-quan-9-120m2-gia-3-5-ty-pr38910723,https://file4.batdongsan.com.vn/resize/200x200/2017/12/18/20171218160143-7bdf.jpg,,[],"Bán đất nền quận 9, cập nhật rổ hàng mới nhất giá rẻ Phú Hữu Q9.- DT 58m² giá 2.8 tỷ sổ sẵn, đường 8m, nhà xây kín, xe tải vào tận nhà, xây được 3 lầu. - DT 62m² giá 3.2 tỷ. - DT 80m² Rio Centro đối diện chung cư Ricca giá 4.1 tỷ. - DT 92m² giá 4 tỷ (lô góc). - DT 120m² (5x24m) gía 3.5 tỷ. - 80m² giá 4 tỷ.- Tất cả đường otô tránh nhau, vỉa hè, dân cư đồng bộ đã xây dựng đông. - Đất nền đã có sổ hồng, mua bán công chứng sang tên. - Ngân hàng hỗ tr..."
38181077,Chính chủ gửi bán lại căn Siêu biệt thự quảng trường cực đẹp dự án Ecopark Vinh,"Vinh, Nghệ An",30/12/2023,Giá thỏa thuận,171 m²,,,,‎Bất Động Sản Nghệ,https://batdongsan.com.vn/nha-dat-ban/ban-nha-biet-thu-lien-ke-duong-nguyen-sy-sach-xa-hung-hoa-1-prj-eco-central-park-vinh/chinh-chu-gui-ban-lai-can-sieu-quang-truong-cuc-dep-du-an-ecopark-vinh-pr38181077,,,[],"Chính chủ gửi bán lại căn Siêu biệt thự quảng trường cực đẹp dự án Ecopark Vinh. Diện tích 171m². View quảng trường ánh sáng, công viên nước đẹp nhất dự án. Gần với hồ thiên nga, cực kỳ đắc địa. Khai thác cho thuê tốt. Giá bán tốt vì cần tiền gấp."
38900794,"Nhà pháp cổ chính chủ, 4 mặt thoáng xung quanh, ngõ phố Kim Mã, quận Ba Đình, Hà Nội giá tốt","Ba Đình, Hà Nội",29/12/2023,"4,75 tỷ",65 m²,"73,08 tr/m²",2,2,‎Lan Oanh,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/-phap-co-chinh-chu-4-t-thoang-xung-quanh-ngo-q-ba-dinh-ha-noi-pr38900794,,,[],"Nhà sổ đỏ chính chủ (01 chủ), ngõ phố Kim Mã, phường Kim Mã, quận Ba Đình, Hà Nội. - Diện tích: 65m². - Tổng diện tích sử dụng: 131m², bao gồm đất sở hữu riêng 6,2 m² (cầu thang riêng), 59,3 m² sàn toàn bộ tầng 2 (phòng khách + 01 phòng ngủ + 01 vệ sinh), 65,5 m* tầng 3 (sân thượng + 01 phòng ngủ + 01 vệ sinh + bếp). - Gần Trung tâm quận Ba Đình, chợ, trường học, thuận tiện giao thông công cộng. Nhà xây dựng kiên cố thời Pháp (1934), thoáng 4 mặt..."
38828176,"Từ 1 tỷ nhận nhà trước tết 3PN, ck 19.5%, bank hỗ trợ 65% miễn gốc lãi 12 tháng cc Bình Minh Garden","Long Biên, Hà Nội",29/12/2023,"3,3 tỷ","92,26 m²","35,77 tr/m²",3,,‎Em Ngân - Tpkd Cđt,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-duc-giang-phuong-duc-giang-2-prj-binh-minh-garden/chinh-chu-ban-cat-lo-500tr-goc-dong-nam-3pn-tang-trung-dep-nhan-nha-o-ngay-cc-garden-pr38828176,,,[],"Trực tiếp CĐT mở bán đợt cuối quỹ căn 3PN siêu đẹp chung cư Bình Minh Garden! Nhận nhà đón tết - Nhận ngay sổ hồng - chiết khấu lên đến 1 tỷ/căn - Mua trả góp 0% ls! LH trực tiếp PKD CĐT nhận bảng giá và chính sách tốt nhất!- Diện tích căn hộ đa dạng đáp ứng đầy đủ nhu cầu quý khách hàng. + Căn hộ 2PN (73m - 74m) từ 2,8 tỷ. + Căn hộ 3PN (91m - 104m) từ 3,3 tỷ. - Bàn giao: Full nội thất: Sàn gỗ, trần thạch cao, thiết bị vệ sinh toto, Điều hòa nóng..."
38907499,Đi định cư nước ngoài cần bán gấp căn nhà 1T 1L Phan Đăng Lưu góc 2 mặt tiền hẻm xe hơi giá 6 tỷ TL,"Bình Thạnh, Hồ Chí Minh",29/12/2023,6 tỷ,"37,3 m²","160,86 tr/m²",1,1,‎Mạnh Cao,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-pho-phan-dang-luu-phuong-3-19/di-dinh-cu-nuoc-ngoai-can-ban-gap-can-1t1l-goc-2-mat-tien-hem-xe-hoi-gia-6-ty-tl-pr38907499,https://file4.batdongsan.com.vn/resize/200x200/2023/07/26/wyRdB1q5/20230726102124-82ab.jpg,,[],"- Gia đình tôi sắp đi định cư nước ngoài cần bán gấp căn nhà 1 trệt 1 lửng đường Phan Đăng Lưu ngay góc 2 mặt tiền, hẻm xe hơi. - Vị trí: Đối diện TTTM lớn của tập đoàn Đài Loan, ngay đường Phan Đăng Lưu Bình Thạnh rất thuận tiện đi đến Quận 1, Q2, Q3..., khu dân cư sầm uất, xung quanh là các trường Đại học Văn Lang, Mỹ thuật,... Chợ Bà Chiểu, bệnh viện Ung Bướu - Nhân dân Gia Định,... - Tiện xây mới làm căn hộ dịch vụ, cho sinh viên, nhân viên v..."
38905636,Cập nhật đầy đủ tất cả những lô giá tốt vị trí đẹp nhất dự án Ocean Dune Phố biển Rạng Đông 01/2024,"Phan Thiết, Bình Thuận",29/12/2023,"7,1 tỷ",140 m²,"50,71 tr/m²",,,‎Nguyễn Thị Anh Thư,https://batdongsan.com.vn/nha-dat-ban/ban-dat-nen-du-an-phuong-phu-thuy-1-prj-ocean-dunes/cap-nhat-day-tat-ca-nhung-lo-gia-tot-vi-tri-dep-nhat-oce-ne-pho-bien-rg-dong-01-2024-pr38905636,https://file4.batdongsan.com.vn/resize/200x200/2023/03/21/20230321151137-d321.jpg,,[],"Cập nhật đầy đủ tất cả những lô giá tốt vị trí đẹp nhất dự án Ocean Dunes Phố biển Rạng Đông, Phan Thiết tháng 01/2024. Làm việc uy tín tận tâm chuyên nghiệp Ms Thư 0906 765 **** Chọn lọc những lô lẻ giá tốt nhất hiện tại để đầu tư: - Lô D4 (140m²) hướng Tây Bắc giá 7.1 tỷ. - Lô D5 (133m²) hướng Tây Bắc giá 6.6 tỷ. - Lô A4 (140m²) sát công viên Hòa Bình giá 7.9 tỷ. - Lô A3 (140m²) hướng biển giá 8.1 tỷ. - Lô D3 (140m²) hướng Tây Bắc giá 7.8 tỷ. - ..."
38905587,"Chính chủ cần bán gấp - căn hộ Flora Anh Đào góc đẹp, rộng 62m2 ngay mặt tiền đường Đỗ Xuân Hợp Q9","Quận 9, Hồ Chí Minh",29/12/2023,"2,3 tỷ",62 m²,"37,1 tr/m²",2,2,‎Tiến,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-do-xuan-hop-phuong-phuoc-long-b-prj-flora-anh-dao/chinh-chu-ban-gap-goc-dep-rong-62m2-ngay-mat-tien-p-q9-pr38905587,,,[],"Địa chỉ: 619 Đỗ Xuân Hợp, Phước Long B quận 9, Tp Thủ Đức. - Kết cấu: 2 phòng ngủ, 2 vệ sinh.  - Riêng vị trí căn hộ lầu 10 và căn góc độc lập đã hơn các lầu dưới 100 triệu đồng khi mua từ chủ đầu tư do view cao và đẹp hơn - Căn góc độc lập, không đối diện nhà nào và như có khoảng sân riêng, không vướng cản trở phong thủy nào như: Không gần đường dây điện cao thế hay không hướng nắng chiều, không vướng hướng chân cầu, không bị ồn và bụi từ mặt ti..."
